Personas;Gastos;Ingresos;Categoria;G1_Alimentacion;G2_Bebidas;G8_Comunicaciones;G9_Recreacion;G10_Educacion;G11_Restaurantes
5;1216083;3870320;3.Alto;166832.99117192128;41079.38702007987;54958.22714586266;55367.01634836627;345750.0;97219.30039423167
2;1998521;2050000;2.Medio;255023.34199994837;38889.99567531762;50201.079481115616;95560.12208639353;230.527876373666;122021.31028342927
4;806412;1200000;2.Medio;183569.64816557642;8301.077748363681;61650.79072137668;50197.983795760134;46000.0;59304.4192651409
5;851377;669500;1.Bajo;311399.7380482387;5673.58965360619;30442.179093164035;36449.47099198275;108333.33333333301;74428.46497132927
5;700565;1335720;2.Medio;252814.20841454127;1743.39944276548;32299.54067601435;3558.9104365895005;33625.0;78819.28299815602
3;921345;610000;1.Bajo;385904.07570533134;149.434243018406;12436.88986922857;2320.848277870502;113541.66666666699;457.652843931658
3;1367690;1974299;2.Medio;96506.875;29256.25;91000.0;49112.9363207547;44166.6666666667;337816.8940355329
6;472193;180000;1.Bajo;242219.36483946105;24780.0;4000.0;15778.260869565216;1666.666666666667;24800.0
5;1464718;763886;1.Bajo;478063.431887613;2758.5560325815004;89473.95893250499;151042.64174585816;193375.0;29558.54050934008
6;535107;730000;1.Bajo;142760.0;6000.0;22000.0;13000.0;76250.0;58031.999908447266
5;1108936;1432000;2.Medio;143103.75;19375.0;80000.0;79497.28260869559;293333.3333333333;76260.0
4;1214322;1676558;2.Medio;215196.54089931026;7238.22090076741;64233.62869952385;119564.9523823428;75216.66666666667;106560.58930495591
2;1357544;1010498;2.Medio;311881.114838668;664.152168672565;82235.11073371975;28438.31509470523;359180.5583333337;66434.0125707261
4;790833;875000;1.Bajo;202386.9525185327;6952.334935335039;17549.933430653076;72691.81466244989;45000.0;36094.51124194727
4;3003214;3880003;3.Alto;239929.00231933597;9506.6669921875;122980.0;43623.17964504077;143333.333333333;140065.79218696625
3;2352149;2486251;2.Medio;304840.6085204185;12346.442005485751;45008.41566661183;226231.33942760387;38666.6666666667;196146.14311713673
2;1324921;944500;2.Medio;137987.0144459327;32088.29321017906;60259.31046467151;173347.18735831665;151333.3333333333;95781.00183303504
6;1630219;832200;1.Bajo;646705.7577277448;28.148636836317703;38004.83633383148;76678.2718750409;166083.33333333296;157992.45570856374
5;732796;1193750;2.Medio;191624.4112514351;65178.59970267267;33229.816457392866;25473.951386742385;48666.6666666667;77916.78237981448
5;641917;393042;1.Bajo;315153.75;102106.25;6500.0;5909.375;833.25;678.125
4;1184652;589616;1.Bajo;210302.0625;16081.25;13562.5;13037.6902173913;166583.333333333;43632.5
7;1884117;3129000;3.Alto;820063.7434832334;7380.0;82000.0;23434.28571428571;80000.0;162111.36339040953
2;662053;500000;1.Bajo;44782.49298215131;22.8675768982224;91071.88420887114;24438.80522616559;88.49295899505259;105880.57511539609
2;1127152;1602725;2.Medio;288068.347834755;85.7863251649257;98014.73930368587;16812.11655950614;164166.66666666628;68462.72663406431
1;1646749;2679204;2.Medio;159413.2482049132;81053.57060296556;302976.9311619841;19203.007333959154;883.489034060334;218238.54997524072
3;852340;208440;1.Bajo;147477.3338623047;255026.666015625;62800.0;29667.28480015539;10000.0;61671.1590002914
5;1093682;600000;1.Bajo;374849.61502047756;17486.41846384955;16303.804517729315;87603.9379390108;916.6666666666673;41887.945506703276
3;437933;302115;1.Bajo;80726.71515643677;89602.10131028683;38281.66164401473;3824.605711453595;346.73918939491205;21842.408091754438
3;2547814;2400000;2.Medio;436427.3915976512;104301.89062395263;91882.51237518663;87813.00164483847;15980.914932648377;152546.4465630653
4;813216;1040056;2.Medio;165679.55225470223;7775.019264607743;73036.94335004177;11359.487672311208;80333.33333333334;114268.51156977257
4;2101868;2350051;2.Medio;191940.0;60200.0;66000.0;53933.93939393936;256666.6666666667;106820.20202020206
4;2386258;5615000;3.Alto;160812.55504370405;12370.36438903368;39809.05653744491;202357.19720202786;459096.5302426747;34352.490048770196
6;972162;610000;1.Bajo;409115.88321326143;30866.32826529966;35643.986246724635;19589.36253389836;162220.2966059892;47148.59292630806
5;6900168;9432527;3.Alto;987755.0678100595;19385.333984375;130000.0;203341.7636215182;1346666.6668294272;93563.8232044198
4;2168482;1900000;2.Medio;553306.7463569379;19356.49550465372;257287.98937579917;113484.83816933092;266374.99999999965;128645.52774078268
2;2673303;2000904;2.Medio;175215.10027075838;39414.52355117491;81734.34080329463;113340.78589743348;438333.3333333333;124584.61397712515
4;1223025;1120800;2.Medio;389526.0;37800.0;18500.0;58837.33325195313;163508.33333333334;52580.0
9;1074052;740000;1.Bajo;127305.75141730919;54390.18939909513;50889.46996260245;107035.80433998616;166.666666666667;11994.98238530159
2;720477;866599;1.Bajo;114436.05927352383;1137.63371829526;68098.3730278236;32804.4331858162;4402.41545628377;53886.15515092123
3;501450;25000;1.Bajo;165210.625;11431.25;67158.0;887.5;583.3333333333339;18018.75
3;978619;1100000;2.Medio;101611.61512473789;20320.82224178915;121515.45237712344;130495.70931635538;185000.0;60968.2148179261
3;582074;500000;1.Bajo;93327.57311840127;38042.12728480471;39761.12691745917;12028.52592410597;936.9842717123211;32714.47820393852
7;673245;1300000;2.Medio;268149.76443431684;3095.3894077691903;65427.91525144907;57293.68160514459;1250.0;66067.54616366039
6;1824044;3003537;3.Alto;339940.0;123000.0;97381.3043478261;53329.7102263077;73333.33333333337;18000.0
3;758677;904207;2.Medio;294666.22384674096;170.714773599772;17379.331456159685;266.890231905902;80416.66666666663;46175.492708556216
6;721773;1121000;2.Medio;78000.0;24000.0;30000.0;13166.666687011719;34583.3333333333;7980.0
3;818004;625000;1.Bajo;274083.8974297504;426.61264436072304;53341.05649106535;49109.842273460396;2484.239129439743;38910.171403282
4;2248134;7150000;3.Alto;59043.999755859404;13600.0;246521.7391304348;115699.13043478262;525000.0;152280.0001220703
3;2226021;2690000;2.Medio;188695.61854314426;41262.39022197868;103828.86242949557;54327.98640511748;288071.022537729;175438.49847415733
5;1405785;1753927;2.Medio;397746.0404709071;53464.68061912411;64127.94666018327;145779.44873241597;189583.33333333302;36220.63659492664
5;2275524;11439222;3.Alto;747447.15634453;48553.385005199496;51053.1996721463;16317.406861535424;37708.333333333336;165364.528907485
7;482423;361000;1.Bajo;204564.4951079864;14224.90645159935;37977.610199168616;50490.172946103914;1166.666666666667;1352.119955140342
4;2934874;2557741;2.Medio;86938.9026431349;12581.133147588494;76099.84689200479;160888.52570786708;802333.3333333327;133960.32082682222
4;702454;1350403;2.Medio;168020.1637538022;111.790300578519;25019.207154359312;89778.93614719082;47500.00000000004;11192.365631533547
4;1406931;1067635;2.Medio;327240.0;28800.0;102960.0;87166.60869565218;102000.0;79180.0
3;1867840;2000000;2.Medio;258427.541179671;29633.075559238365;125008.15267703022;130949.18274641468;91666.66666666664;308394.9339234127
3;6234564;14495960;3.Alto;271655.06976318365;53030.6669921875;215790.285063244;475247.56516955415;400875.0;296071.502666957
2;365211;790000;1.Bajo;114852.85158534875;29.8671034289433;35793.88721467158;17224.626830575668;115.579729798304;2178.719445298359
3;567775;525000;1.Bajo;164927.8194504913;61023.019021084074;38014.26384171497;16470.369056293013;416.666666666667;34214.25157134076
4;1903662;910000;2.Medio;353722.0002441406;2000.0;66352.0;230214.97285299344;125416.66666666667;98540.00036621094
4;770016;847722;1.Bajo;250493.30774528388;391.84977951681395;74192.83935158627;25879.397223824722;11261.363525390601;3200.0674167284
5;2760254;1080000;2.Medio;225948.0;3600.0;85240.0;50571.23554006289;148333.33333333334;32101.75824175824
4;1665377;906768;2.Medio;403752.450472885;11259.4547345271;64559.03353259266;19540.1855899245;434884.99999999965;75166.494363091
3;513213;625000;1.Bajo;201392.97136489788;7730.95081006291;42713.192085748444;9822.80259386079;20833.333333333372;12712.578567038201
4;4247531;4247234;3.Alto;195327.89396635402;3195.08868550791;86423.68613701139;569531.2071245154;145416.66666666674;317153.39438709733
5;3418590;5607500;3.Alto;646214.5048933944;10771.20756784635;157022.26206722963;238086.8026012998;275833.3333333327;126682.5852686637
3;1088703;904292;2.Medio;293598.5396516456;9761.077583207778;5913.498921830744;34895.67357242036;166777.3926545312;132248.14203995914
3;1374212;879000;1.Bajo;228304.6667175293;60470.667480468794;70000.0;168743.5881991812;366666.6666666667;47698.66589355469
3;1270917;1323291;2.Medio;312735.7495727539;36812.5;45000.0;37601.19047619048;12500.0;99975.0
3;1309587;1594057;2.Medio;263699.4894149161;41070.210770441154;647.202800521888;83768.28929062898;133333.33333333334;470274.32673956995
3;1356023;1159500;2.Medio;180877.8944613757;29192.4532590354;84039.93875680192;251056.0256677622;43333.3333333333;48509.90439975414
4;3240686;9279838;3.Alto;163898.9375;46441.875;89000.0;390892.37238455744;104166.6666666667;719266.21565934
6;715911;20400;1.Bajo;100767.26259266346;80.4246766751935;44413.81809666137;33153.858468499464;23333.3333333333;246.306209736364
4;927294;1796872;2.Medio;295291.17627557827;11111.17045918562;61060.336050454316;11269.009106325388;176833.33333333305;23335.48414677143
3;433710;498786;1.Bajo;130219.00123254441;85.8385256028686;269.833333504929;28959.403654352947;1582.1779635935509;25102.66621651016
2;567919;876000;1.Bajo;177541.3689272225;902.914873310353;72155.133542492;36378.622338284746;833.3333333333339;28677.03550622322
7;347160;548740;1.Bajo;128508.3529599374;9300.0;12990.0;2500.0;2083.333333333333;91785.401495629
4;4365405;2704000;2.Medio;269989.33032226574;22258.0;123000.0;262968.3233591622;158789.1666666667;365144.15082899923
5;960068;1300000;2.Medio;259936.9375;3875.0;130000.0;50491.66662597656;20333.333333333303;35843.75
2;2614116;1040000;2.Medio;64335.333251953125;27693.3334960938;53000.0;91156.93962622466;533993.055555556;15913.33349609375
4;4250268;5355083;3.Alto;842231.4153930114;34142.347658998115;165454.90609077955;182235.3828156118;830466.6666666658;438745.1965735008
4;2229016;3674569;3.Alto;716693.545055598;42731.37980600512;63945.29085799683;42672.72543463505;65041.6666666667;40533.89483695293
3;2392440;2283208;2.Medio;152783.79293498868;251.547633884734;105223.21944039635;25935.261842119606;833.333333333333;104370.38226116251
3;760814;889192;1.Bajo;135263.33467102054;21472.66674804685;49325.000244140596;22066.66674804688;139749.9999999996;50550.66644287108
2;575560;590000;1.Bajo;122537.1153914912;355.510536967269;72743.3474827889;20427.73945585403;1375.7548300886801;43514.4397581614
4;197430;70000;1.Bajo;58729.787335113346;343.14530065970297;12458.956970602841;536.462820055608;166.666666666667;1050.90653625725
5;1232684;1700000;2.Medio;597505.2744351844;103.773776355088;125997.82980214371;10059.26563767473;44500.0;54631.14649542596
4;1462650;1200016;2.Medio;246535.59374792222;89.9147885228663;74827.59816477771;179409.74057853039;374166.6666666667;68774.7599231608
4;1270571;1062440;2.Medio;432360.3326573273;57121.0749369369;58868.0786552696;49828.44733328099;2252.737553937747;71754.33484128429
4;1675168;1348171;2.Medio;461173.6335210857;8728.34882695136;127940.67403556692;41720.0073811905;216666.666666667;97449.9301016707
4;2352285;1998395;2.Medio;213430.5414736738;41830.87358989977;90527.6195050367;40091.57894577245;400583.333333333;133876.5219690724
4;3571949;3110090;3.Alto;385075.4944222418;52036.62085169786;70096.16013466651;213320.3336693566;125000.0;270861.10850975174
8;910074;856778;1.Bajo;381701.9997253418;109000.0;26990.0;25466.66662597656;833.333333333333;67090.10989010989
5;764372;600000;1.Bajo;261765.48644538835;33275.47552710177;35356.596042874226;120344.7344268132;1000.0;88956.2883069566
6;1472215;525000;1.Bajo;545994.0015869143;13780.0;39000.0;68738.09507533483;275.0;43955.3299492386
4;638937;780000;1.Bajo;110354.1875;5800.875;46490.0;75819.58325195312;79166.66666666664;2129.3125
3;803142;418000;1.Bajo;139285.8465765526;104.53486200130199;5328.605251350523;415.894163362527;404.52905429406405;392.184440380178
4;666124;433000;1.Bajo;170751.9995117187;9000.0;39980.0;27986.0;52166.6666666666;62400.0
4;689283;766830;1.Bajo;74440.0;84000.0;38000.0;117980.0;833.3333333333339;28000.0
5;1586928;887000;1.Bajo;520767.9098286984;31405.34155001076;67159.49707563128;90620.715255808;50833.3333333333;438228.33016447537
3;1708852;845232;1.Bajo;357955.9994354248;6400.0;343099.130434783;50274.78358525815;186416.66666666663;26600.00024414063
3;1260133;1669472;2.Medio;282735.50981100684;298.671034289433;86049.98325782687;88236.83998126286;1155.79729798304;53367.23136677628
7;1023692;983538;2.Medio;329931.0625;17611.875;56990.0;23066.66665649414;16666.666503906246;140476.2430939227
4;1159980;723750;1.Bajo;335472.8344333686;365.117654727743;66842.73237586243;84604.1469752673;126666.66666666699;49116.01392064886
4;2277920;3664848;3.Alto;215345.5550629918;5126.64395692345;184127.9361906052;100025.71523575058;177083.33333333302;249405.55171050824
4;1920108;3337500;3.Alto;81839.36302145591;298.671034289433;78679.31034896297;94420.41427167585;586155.7972979831;19507.40197251479
2;599243;328883;1.Bajo;122154.14021422999;1403.02145632079;241.05892498297501;20526.773889517917;4583.333333333338;70230.9174897248
4;762884;910026;2.Medio;186096.0;76200.0;152093.4579439252;11800.0;51249.99999999997;41000.0
7;1685127;1635281;2.Medio;746204.7061096512;77156.9993474529;61970.36569452273;216709.1678555811;13833.333333333336;79683.97545734831
5;6701395;18346945;3.Alto;875188.4531354484;61112.23668942296;154853.98196557674;210221.02982204017;831250.0000000002;266694.2364463266
4;953549;1386666;2.Medio;150661.54408525038;6254.615702541178;49012.712648928464;38042.112291019504;112500.0;226.601712957455
5;3346414;2842000;2.Medio;771276.9057777099;148026.7640799655;73773.57976944515;383724.78887905035;152638.2189193569;374018.43867390155
3;2745265;1611927;2.Medio;439859.54058867786;17584.728667914125;87425.0;85053.33398437506;93333.3333333333;142579.3340759278
4;1036264;820000;1.Bajo;300995.6299558643;7635.84042117631;63311.94535548816;75956.47828972437;15583.333333333365;137612.6661254142
6;695817;1276457;2.Medio;42053.29639142025;14860.297681477663;61213.08752686323;181443.26597547863;2648.34886044194;34326.9913299556
4;864533;1108000;2.Medio;371476.3477054198;18948.73039152308;25000.0;46289.6281176036;90458.33333333334;3518.0673450228496
6;585798;732000;1.Bajo;363772.3255559808;482.548060051161;19770.408579968258;45985.14060691513;333.33333333333366;20852.83725841819
5;1161909;926000;2.Medio;497429.8753967285;39699.375;27000.0;10927.5;8666.66666666667;28093.75
3;995410;1677432;2.Medio;268671.6585740642;877.8353459097369;78150.82452505892;65545.56803258737;82777.7777777778;133549.00629513967
7;1901738;1537154;2.Medio;367519.4656372074;60842.6669921875;99500.0;73718.0013427735;19166.666666666708;88988.6010742188
5;2596043;2589000;2.Medio;737465.3673505432;10604.55540660224;62285.49556000679;161935.83876830482;43666.6666666667;107721.54938591905
4;3880482;8915393;3.Alto;316565.8006591798;17043.7998046875;294981.4814814815;603335.143499349;558389.5208333329;489562.3300781251
5;1443369;1222900;2.Medio;297070.1736022274;37728.974353350386;116855.62495736765;75520.84193699893;222583.33333333334;79151.56241417446
3;3260889;3711600;3.Alto;709854.8606454426;26105.2088285198;324637.08069718676;154301.43602354752;232499.99999999962;62638.830192185516
4;1120751;1156000;2.Medio;239092.66961669925;13640.0;22000.0;54199.81750085852;50583.33333333333;115940.00097656256
1;794851;1037245;2.Medio;299222.7378597256;529.1943725227729;22274.923076031853;42879.89631618443;75000.0;41281.31986006528
5;1209825;840000;1.Bajo;290690.15613410913;40923.64996851869;44497.293669903884;38912.96570437674;7083.33333333333;54312.4770861689
4;577435;330000;1.Bajo;170369.87382992523;181.00913728127603;20031.09992926234;59244.98510035805;60000.0;21735.75346042816
3;1620202;2801500;2.Medio;188642.75;27491.1875;90437.5;65813.5186464088;36166.666666666635;55326.757596685056
4;1260358;2040031;2.Medio;413422.011806297;1034.7226875226402;110189.70625949043;25761.37217345104;91812.41977559973;63794.86667695629
6;1400501;924034;2.Medio;663743.3343991702;6431.600683735246;4054.888889003286;139708.2985952416;8554.785309062376;47877.19414434011
3;1503955;1023045;2.Medio;195058.0;64420.0;138624.0;2545.45454545455;144666.66666666666;33987.87878787878
6;1623100;252000;1.Bajo;163718.0;9180.0;28831.121495327105;79572.14953271032;708804.166666667;128064.82412060304
2;5552579;3300000;3.Alto;59160.4448314443;5313.21734938052;215912.885869758;265887.80530119047;416666.66666666704;266097.7571314654
4;660111;641030;1.Bajo;219840.1869563888;41074.9997558594;80000.0;19549.528301886792;2083.3333333333303;23432.3138981034
5;524171;463500;1.Bajo;207126.6215054287;11451.28663027421;27316.332472737897;89622.64854673047;166.6666666666666;29225.71814498311
5;1861857;1390062;2.Medio;674716.583798472;45453.165772405635;94591.2619092897;242234.35541340054;833.333333333333;28812.49437849518
4;922669;533032;1.Bajo;212932.191288501;43413.89457334275;50285.34369605742;6064.52112451387;324083.33333333366;53233.09823105592
5;2258950;2250000;2.Medio;494728.9617094785;30747.77466927522;147300.98799934197;178893.57647202;174208.3333333334;231420.1011250926
7;6283806;5613875;3.Alto;596499.113775432;1540.9368050967098;152139.75473203196;1145534.6436469017;641000.0000000001;864618.3076361723
4;1750565;1448415;2.Medio;396312.7844417284;39438.29354096309;103400.0;1937.5;73333.3333333333;69599.67245725736
3;498473;568870;1.Bajo;55416.0;37380.0;6990.0;11708.695652173912;14833.333333333301;114382.17391304349
4;314711;365988;1.Bajo;74177.1875;3875.0;56000.0;30119.3181818182;1250.0000000000011;3875.0
3;2136333;3419000;3.Alto;255347.7432085752;2000.0;253304.018691589;64475.13267270934;294792.4166666663;375384.4075451936
5;1080420;1577500;2.Medio;332232.51105718134;62991.49016352183;58000.0;48000.0;53166.666666666635;89200.00012207031
3;2052019;3214000;3.Alto;283300.0;101060.0;115000.0;94156.0869565217;383333.33333333296;271450.86956521746
6;2791614;3047225;3.Alto;173903.9203901887;1054.68920991849;58181.210519617285;24356.36870590193;3333.3333333333367;648378.8106110457
4;1110690;912832;2.Medio;468955.5747780608;546.887801391316;76913.96305729735;33787.79456142939;1833.333333333333;52553.63222620728
4;1169206;1601512;2.Medio;481857.74827886;7056.8142211396;35000.0;44892.5;90000.0;108403.125
4;2060650;2866062;2.Medio;274800.5835147395;42490.57063252212;77617.91525144907;71624.29005665617;565416.6666666663;44131.569118244865
3;541448;616433;1.Bajo;249021.0625;17011.25;29521.25;19393.75;16208.333333333305;31077.5
4;820683;1977500;2.Medio;171721.83541852896;52453.5386400875;68303.85994558367;16982.37897230314;149999.9999999997;16556.898552102648
3;2037139;3001600;3.Alto;263094.89290329383;17953.5476873724;82962.30511956422;202256.67034164484;173044.16666666663;341566.8493361031
5;5522542;6311280;3.Alto;199785.21260073612;34061.47517845532;134028.8890346671;441652.06724665826;779891.6666666666;535771.6102084598
5;799104;750000;1.Bajo;172221.53427124026;13206.0;24266.6669921875;29836.761904761912;213600.0;8039.3332519531305
4;766601;908620;2.Medio;165684.66593933108;11573.333251953101;29990.0;45513.33312988281;230833.33333333372;31930.0
5;658709;740000;1.Bajo;194765.7341167975;3614.644459934022;25055.13420567889;32165.982133235546;13750.0;23651.511776848092
4;2942009;2800000;2.Medio;250436.668117916;19924.565060177;131423.32201159254;90932.06153680896;531666.6666666667;215224.37761006434
1;524319;1145991;2.Medio;71377.5;7730.625;9900.0;59825.66490375453;10600.0;95247.5
2;310388;81421;1.Bajo;70979.52128347149;1723.09558728461;16000.0;28699.920126905592;45000.0;28870.81961049907
8;400267;433000;1.Bajo;179418.35220364245;29.785499321213997;23680.587213966224;13241.690605253221;115.263938186833;7861.746542340956
2;2507517;1514399;2.Medio;95414.8909384823;1891.81536353957;59000.0;42000.0512348517;389583.3333333333;29431.3171588345
2;1308010;2460000;2.Medio;271719.0053577128;102715.06878460302;81050.41541100369;12079.120177863399;86.68479734872801;63325.180554614904
5;517279;944178;2.Medio;87341.8752721093;3735.85594878318;35141.8728771736;26048.85598010456;1750.0;64341.321015510104
4;2328670;1839900;2.Medio;275418.0123052167;12774.75860503531;41369.14098534826;183266.40781318423;55833.33333333337;206381.2786489863
2;982017;1091383;2.Medio;115639.39052030674;39325.50283087902;14561.47058042907;18494.60130771253;110512.45848122716;124373.85648002876
1;1026860;1504898;2.Medio;70054.60815262397;27729.69708229859;26352.71710612339;63129.00980782696;1665.26058064662;86864.4434669785
2;630023;410000;1.Bajo;281443.1866760255;3875.0;41812.50024414063;43769.375;833.333333333333;37975.0
3;1223786;1370000;2.Medio;169220.0;3600.0;42000.0;199660.9312585986;10491.104166666664;92456.85279187819
4;874531;1292000;2.Medio;166212.3125;5618.75;16687.5;28864.353971382454;833.333333333333;50859.375
4;3279670;278640;1.Bajo;502515.0680800128;58880.508940859654;150085.8656526538;85496.61545452077;329166.666666667;35172.84983017008
5;4483147;5500000;3.Alto;616924.7977905275;17318.666015625;104560.0;787392.0870912814;1167291.6666666663;128133.3315429688
2;1073349;2000093;2.Medio;95344.37506103516;180381.25;10000.0;61307.7825305868;305250.0;80755.00024414062
5;2071448;1858575;2.Medio;558791.5452986321;5932.7881256625205;37409.3198095797;184605.14051198115;21125.0;27877.45165642378
3;1552287;2093016;2.Medio;229057.2539781882;20130.0664181583;114728.86367679558;381998.51938500785;919.9977480463781;116187.97142351451
5;1918715;3307900;3.Alto;356030.8665466309;5164.60009765625;155054.1904761905;64557.33335367842;332500.00000000006;26807.3943487642
4;1159979;4461444;3.Alto;94074.0;13600.0;99000.0;155291.7086423303;303333.33333333326;24000.0
3;297675;666700;1.Bajo;190178.00073242188;5600.0;5000.0;59402.173913043494;250.0;14380.0
4;1877109;1687500;2.Medio;157045.99914550787;10540.0;56488.0;77828.93005706456;238653.33333333328;213101.0426937568
2;1645483;1535000;2.Medio;166370.79970550543;15683.93359375;86000.0;11434.85568769167;411666.6666666667;195139.49092094315
4;1274796;550000;1.Bajo;234178.13543701178;3306.66674804688;66225.0;16297.311762212401;251475.83333333337;75764.00122070318
3;774366;682908;1.Bajo;113704.78267920273;909.334983916433;20319.236608274783;29838.29239054309;158799.9999999997;24980.90212865497
7;1340344;1660000;2.Medio;477172.669281006;18600.0;48600.0;41450.0009765625;3333.333333333334;9093.33349609375
2;176386;301000;1.Bajo;55700.000061035156;2360.0;20000.0;2580.0;48333.33333333337;4000.0
5;1007357;1331453;2.Medio;346421.70780178515;44168.90777711625;71205.5981308411;43085.46471351759;69166.66666666667;95677.3844738962
3;692765;1369534;2.Medio;101681.9376220703;105400.0;44766.3551401869;30373.83177570094;1708.3333333333337;129565.91006747138
9;1499318;1430000;2.Medio;678487.3131103516;1162.5;75875.0;85054.98982595284;20249.999999999985;30515.62487792969
3;2288524;2527290;2.Medio;433858.5625;155348.75;153716.98113207548;40428.56218274112;221666.6666666667;13572.1875
2;1564148;3097050;3.Alto;378710.1795744217;15123.075878280442;67283.41797568128;110876.90940365764;220.87225851508302;100416.15231980445
2;1391603;1889867;2.Medio;139924.38854661875;365.93227887213;83062.87233980926;4447.087281672547;54166.66666666667;49259.66009103515
4;3282640;2740121;2.Medio;306695.8689278561;40391.82597880769;232900.0;94944.36209939572;851666.6665039062;108126.47271038321
2;577468;140000;1.Bajo;120714.0002441406;35691.33288574215;12000.0;15479.332885742191;12500.0;114679.33325195312
4;1377964;2489297;2.Medio;153050.7361534392;581.133147588495;54595.84689200478;169793.87418149636;42333.3333333333;35179.76099938534
3;668501;553300;1.Bajo;126034.375;17437.5;69990.0;135945.3613096993;5000.0;40425.2525252525
3;3078593;3950452;3.Alto;411094.04685162543;8394.49593650643;310985.42040570395;207331.25695567633;63333.33203125;290971.11624428007
4;2094170;600000;1.Bajo;188006.9721906752;1026.14395901143;46238.85715092987;45496.992662305136;82685.90416233325;116426.92065759706
5;4032081;3682250;3.Alto;344603.47717012;5675.569432968399;86975.14308139331;655202.9348703658;325083.33333333366;453241.8311742202
4;788478;470600;1.Bajo;347406.6668701173;3926.66674804688;25000.0;36186.66674804685;300.0;21410.66674804688
5;1915193;2123000;2.Medio;258949.2049865723;4526.0;88970.0;45053.333984375;52333.3333333334;226457.6676025392
4;993217;1333500;2.Medio;212593.8690490723;36579.999755859404;19000.0;188298.907103825;64999.99999999997;88846.33948954594
4;419145;238490;1.Bajo;182385.86186602118;11222.6467168584;30484.970618308944;4412.83915249721;2083.33325195313;8644.553425585942
3;957847;800000;1.Bajo;149340.0;25800.0;67260.8695652174;28000.0;118333.33333333301;20600.0
3;3017694;3575000;3.Alto;187010.0;13600.0;100990.0;53703.3330078125;227083.3333333333;149867.2527472528
3;620291;910269;2.Medio;187103.60095214847;6778.66650390625;27490.0;29495.77338352693;1000.0;117669.56316705093
4;263041;700000;1.Bajo;45919.90743014982;11401.56712679592;15091.424829494501;57643.50865878604;833.3333333333339;7426.63757946491
4;1173411;1470077;2.Medio;281842.51771941216;3510.759387874669;57348.17204323217;71977.46221582552;15578.616727217488;90015.5370535615
5;2130606;2843658;2.Medio;496830.7999877933;37427.33337402345;117000.0;96926.03065062508;189333.33333333328;33704.39600012146
4;2810175;6411250;3.Alto;355434.12075023004;104431.27106401972;83414.4360733579;54768.80114506589;381661.2319823241;157025.88427516885
4;2372642;2740038;2.Medio;279703.4302812897;11143.642551528701;123914.63536196401;287540.29781489976;726250.0000000003;151514.8509855115
5;5683406;7755000;3.Alto;528582.6525784114;56286.49660947623;172726.5337841527;358901.96647234424;927583.3333333337;173315.6830987995
3;1895574;2674000;2.Medio;108073.3629429853;28898.768984696868;141727.7043010808;58654.6481742375;408692.21541818045;134630.38842633905
2;746999;681644;1.Bajo;194914.5566109274;7387.918997963642;74897.89207668137;355.506720438694;345.79181456049895;17772.739627022867
2;753128;550000;1.Bajo;96053.3458351474;24.9057063252212;33758.27915251449;40167.54479327928;89316.66666666667;138796.27547140222
4;3360783;1002480;2.Medio;368792.3852150214;21168.6395433867;81857.09534287165;470641.5902173396;224653.69369502057;282584.2687556058
5;1240125;849630;1.Bajo;529502.9167029479;112698.11412650443;42650.22583474167;144240.76004048335;833.333333333333;26725.50942804458
5;1615711;1040400;2.Medio;532736.2952298053;2148.8201700256;44591.086749575836;99419.62510354651;117705.61599116246;85479.8996202516
5;440547;590695;1.Bajo;103342.37457275392;85250.0;20471.6981132075;18843.2048075091;6666.666666666673;22862.5
3;2060479;3837622;3.Alto;235079.7939842172;14320.90031985776;132576.15064284095;118391.14131463153;137735.7487896171;15198.67138627279
3;1735942;2342266;2.Medio;90696.31908846924;414.264915209513;71061.1765701577;247949.5520238033;236249.99999999997;173328.7153409904
5;464379;140000;1.Bajo;255559.13734798625;2440.695104281541;36073.52261963831;38114.374904049335;625.0;1145.48805872287
5;843650;884000;1.Bajo;169020.0001220703;135580.0;100347.82608695651;15234.78260869566;82416.66666666667;83013.0434782609
4;1371648;997700;2.Medio;284211.2137081121;40161.8916283394;51000.0;35864.63192291037;1250.0;126114.93248592564
5;617462;241000;1.Bajo;229343.9979248047;12000.0;72000.0;35896.52830188679;833.333333333333;76000.0
5;926796;795176;1.Bajo;490315.37490844727;14918.749755859399;89000.0;43109.375;54333.3333333333;82053.1253051758
3;1186471;500000;1.Bajo;115571.87438964842;16662.5004882813;102235.28301886789;74556.01704545456;4166.666666666671;66030.00122070312
3;1782316;1401014;2.Medio;62833.549827355775;1132.32516668864;104029.18382014883;511702.9311487819;329249.9999186197;105337.87827297421
4;3085413;3362252;3.Alto;274095.80291748047;86791.7329101563;113970.0;430210.6850224248;168800.00000000038;343066.6640625001
2;645268;656332;1.Bajo;141462.01069439482;138.81357493502898;46998.360356813995;33778.837730132254;953.847499133317;52387.793291296475
7;1733060;3515000;3.Alto;518803.59881591814;52142.00024414063;60333.3334960938;33387.56509532095;90583.33333333333;129414.6688842774
5;3472510;5345757;3.Alto;417477.0;160006.5;88750.0;350557.31556949293;843166.666666666;166898.2880434783
3;3991412;4514388;3.Alto;350168.3628191674;152890.79084646166;138009.31328904626;105299.17578814847;750000.0000000003;132622.9475211427
4;3083647;2547747;2.Medio;454188.119721689;1661.83000379695;96940.0;236369.18821767523;553300.0;447756.07193177514
